subject item word rt wordlength
13 13 berated   560  7
13 13 the   337  3
13 13 musician.   353  9
13  8 The   266  3
13  8 cleaner   233  7
13  8 who   217  3
13  8 the   497  3
13  8 ball   273  4
13  8 that   225  4
13  8 the  1065  3
13  8 doctor   305  6
13  8 had   433  3
13  8 recognized   441 10
13  8 on   353  2
13  8 the   281  3
13  8 street   281  6
13  8 surprised   305  9
13  8 the   281  3
13  8 patient.   329  8
13 15 The   266  3
13 15 cousin   265  6
13 15 who   273  3
13 15 the   257  3
13 15 brother   249  7
13 15 that   201  4
13 15 the   305  3
13 15 peasant   297  7
13 15 had   337  3
13 15 described   392  9
13 15 in   401  2
13 15 great   857  5
13 15 detail   233  6
13 15 hated   361  5
13 15 the   297  3
13 15 uncle.   265  6
13 14 The   234  3
13 14 defence   241  7
13 14 who   865  3
13 14 the   281  3
13 14 knife   265  5
13 14 that   297  4
13 14 the   561  3
13 14 spy   273  3
13 14 had   241  3
13 14 looked_at   249  9
13 14 in   225  2
13 14 the   218  3
13 14 courtroom   193  9
13 14 had   329  3
13 14 surprised   265  9
13 14 yesterday   281  9
13 14 convinced   264  9
13 14 the   297  3
13 14 judge.   329  6
13  6 The   362  3
13  6 saxophonist   305 11
13  6 who   345  3
13  6 the   281  3
13  6 baton   281  5
13  6 that   313  4
13  6 the   897  3
13  6 conductor   320  9
13  6 had   353  3
13  6 brought_along   401 13
13  6 to   353  2
13  6 the   337  3
13  6 rehearsal   321  9
13  6 had   377  3
13  6 distracted   337 10
13  6 last_evening   400 12
13  6 thanked   608  7
13  6 the   641  3
13  6 violinist.   416 10
13  9 The   234  3
13  9 dancer   321  6
13  9 who   329  3
13  9 the   265  3
13  9 singer   249  6
13  9 that   297  4
13  9 the   537  3
13  9 bystander   305  9
13  9 had   297  3
13  9 admired   321  7
13  9 at   273  2
13  9 the   265  3
13  9 concert   249  7
13  9 had   249  3
13  9 hurt   273  4
13  9 yesterday   257  9
13  9 tipped   265  6
13  9 the   265  3
13  9 doorman.   249  8
13  1 The   218  3
13  1 carpenter   185  9
13  1 who   209  3
13  1 the   225  3
13  1 craftsman   233  9
13  1 that   217  4
13  1 the   265  3
13  1 peasant   241  7
13  1 had   297  3
13  1 carried   281  7
13  1 to   265  2
13  1 the   265  3
13  1 bus-stop   225  8
13  1 had   249  3
13  1 hurt   249  4
13  1 yesterday   353  9
13  1 supervised   217 10
13  1 the   529  3
13  1 apprentice.   385 11
13  3 The   226  3
13  3 worker   290  6
13  3 who   289  3
13  3 the   281  3
13  3 tenant   265  6
13  3 that   281  4
13  3 the   313  3
13  3 foreman   241  7
13  3 had   249  3
13  3 looked_for   417 10
13  3 in   329  2
13  3 the   249  3
13  3 basement   265  8
13  3 questioned   449 10
13  3 the   360  3
13  3 shepherd.   369  9
14  4 The   442  3
14  4 trader   489  6
14  4 who   433  3
14  4 the  1097  3
14  4 businessman   536 11
14  4 that   640  4
14  4 the   905  3
14  4 professor   577  9
14  4 had   665  3
14  4 hired   593  5
14  4 over   745  4
14  4 the   489  3
14  4 internet   881  8
14  4 had   553  3
14  4 confused   689  8
14  4 today   808  5
14  4 annoyed   641  7
14  4 the   625  3
14  4 investor.  1017  9
14  3 The   506  3
14  3 worker   609  6
14  3 who   513  3
14  3 the   465  3
14  3 bucket   577  6
14  3 that   849  4
14  3 the   921  3
14  3 foreman   449  7
14  3 had   729  3
14  3 looked_for   641 10
14  3 in   593  2
14  3 the   553  3
14  3 basement   961  8
14  3 questioned  1064 10
14  3 the   617  3
14  3 shepherd.  1537  9
14 13 The   466  3
14 13 conductor   729  9
14 13 who   881  3
14 13 the   761  3
14 13 sponge   697  6
14 13 that   913  4
14 13 the   793  3
14 13 worker   569  6
14 13 had   553  3
14 13 ignored   633  7
14 13 during   808  6
14 13 the  1017  3
14 13 cleanup   945  7
14 13 had   865  3
14 13 hit   473  3
14 13 earlier_today  1129 13
14 13 berated   664  7
14 13 the   449  3
14 13 musician.   529  9
14 11 The   378  3
14 11 clerk   641  5
14 11 who   609  3
14 11 the   689  3
14 11 walking_stick   952 13
14 11 that   873  4
14 11 the   665  3
14 11 visitor   561  7
14 11 had   449  3
14 11 forgotten_about   776 15
14 11 at   544  2
14 11 the   969  3
14 11 party   441  5
14 11 annoyed   537  7
14 11 the   481  3
14 11 neighbor.  2753  9
14 12 The   426  3
14 12 son   529  3
14 12 who   497  3
14 12 the   537  3
14 12 father   649  6
14 12 that  1041  4
14 12 the   601  3
14 12 teacher   889  7
14 12 had   441  3
14 12 seen   969  4
14 12 at   361  2
14 12 the   385  3
14 12 station   785  7
14 12 had   545  3
14 12 disturbed   697  9
14 12 today   832  5
14 12 visited   609  7
14 12 the   585  3
14 12 grandfather.  1264 12
14 16 The   474  3
14 16 painter   545  7
14 16 who   553  3
14 16 the   465  3
14 16 musician   561  8
14 16 that  1801  4
14 16 the   464  3
14 16 friend   857  6
14 16 had   465  3
14 16 liked  1585  5
14 16 at   449  2
14 16 the   433  3
14 16 festival   561  8
14 16 had   473  3
14 16 disturbed   769  9
14 16 that_day   672  8
14 16 admired  1152  7
14 16 the   376  3
14 16 poet.  1049  5
14 14 The   418  3
14 14 defence   697  7
14 14 who   809  3
14 14 the   521  3
14 14 prosecutor   657 10
14 14 that   825  4
14 14 the   665  3
14 14 spy   913  3
14 14 had   401  3
14 14 looked_at   737  9
14 14 in   481  2
14 14 the   449  3
14 14 courtroom   481  9
14 14 convinced   472  9
14 14 the   400  3
14 14 judge.   449  6
14  6 The   434  3
14  6 saxophonist   817 11
14  6 who   617  3
14  6 the   401  3
14  6 trumpeter   385  9
14  6 that   473  4
14  6 the   769  3
14  6 conductor   808  9
14  6 had   457  3
14  6 brought_along  2456 13
14  6 to   744  2
14  6 the   513  3
14  6 rehearsal   537  9
14  6 thanked   809  7
14  6 the   409  3
14  6 violinist.   841 10
14  7 The   554  3
14  7 pharmacist   633 10
14  7 who   905  3
14  7 the   601  3
14  7 button  2337  6
14  7 that   457  4
14  7 the   433  3
14  7 stranger   393  8
14  7 had   456  3
14  7 seen   457  4
14  7 in   545  2
14  7 the   361  3
14  7 shop   337  4
14  7 questioned   457 10
14  7 the   377  3
14  7 customer.   769  9
14 15 The   370  3
14 15 cousin   681  6
14 15 who   385  3
14 15 the   625  3
14 15 diamond   497  7
14 15 that  2104  4
14 15 the   449  3
14 15 peasant   793  7
14 15 had   633  3
14 15 described  2256  9
14 15 in   513  2
14 15 great   537  5
14 15 detail   793  6
14 15 hated   473  5
14 15 the   433  3
14 15 uncle.  2201  6
14  2 The   418  3
14  2 mother   457  6
14  2 who   545  3
14  2 the   529  3
14  2 daughter   513  8
14  2 that   481  4
14  2 the   433  3
14  2 sister   617  6
14  2 had   393  3
14  2 found   409  5
14  2 in   545  2
14  2 the   505  3
14  2 room   417  4
14  2 greeted   439  7
14  2 the   385  3
14  2 grandmother.   841 12
14  5 The   394  3
14  5 painter   377  7
14  5 who   449  3
14  5 the   417  3
14  5 hut   577  3
14  5 that  1113  4
14  5 the   401  3
14  5 father   433  6
14  5 had   497  3
14  5 missed   761  6
14  5 by   577  2
14  5 sheer   649  5
14  5 accident   393  8
14  5 had   601  3
14  5 sheltered   896  9
14  5 that_summer  1024 11
14  5 cooked_for   487 10
14  5 the   441  3
14  5 artist.  1009  7
14  1 The   457  3
14  1 carpenter   497  9
14  1 who   657  3
14  1 the  1209  3
14  1 pillar   849  6
14  1 that   785  4
14  1 the   529  3
14  1 peasant   657  7
14  1 had   625  3
14  1 carried   441  7
14  1 to   577  2
14  1 the   433  3
14  1 bus-stop   449  8
14  1 had   409  3
14  1 hurt   601  4
14  1 yesterday   409  9
14  1 supervised   592 10
14  1 the  1200  3
14  1 apprentice.  1128 11
14  8 The   450  3
14  8 cleaner   409  7
14  8 who   457  3
14  8 the   369  3
14  8 janitor   345  7
14  8 that   456  4
14  8 the   601  3
14  8 doctor   393  6
14  8 had   409  3
14  8 recognized   457 10
14  8 on   545  2
14  8 the   441  3
14  8 street   433  6
14  8 had   409  3
14  8 hurt   409  4
14  8 last_week   585  9
14  8 surprised   560  9
14  8 the   424  3
14  8 patient.   577  8
14  9 The   458  3
14  9 dancer   745  6
14  9 who   449  3
14  9 the   417  3
14  9 shoe   369  4
14  9 that   457  4
14  9 the   377  3
14  9 bystander   761  9
14  9 had   705  3
14  9 admired   633  7
14  9 at   513  2
14  9 the   865  3
14  9 concert   473  7
14  9 had   489  3
14  9 hurt   585  4
14  9 yesterday   825  9
14  9 tipped   513  6
14  9 the   521  3
14  9 doorman.   841  8
14 10 The   370  3
14 10 artist   425  6
14 10 who   361  3
14 10 the   393  3
14 10 sportsman   497  9
14 10 that   585  4
14 10 the   633  3
14 10 guard   521  5
14 10 had   489  3
14 10 shouted_at   577 10
14 10 in   569  2
14 10 the   425  3
14 10 corridor   513  8
14 10 instructed   520 10
14 10 the   449  3
14 10 newscaster.   665 11
15  1 The   202  3
15  1 carpenter   249  9
15  1 who   225  3
15  1 the   185  3
15  1 craftsman   169  9
15  1 that  1121  4
15  1 the   377  3
15  1 peasant   393  7
15  1 had   265  3
15  1 carried   249  7
15  1 to   289  2
15  1 the   248  3
15  1 bus-stop   297  8
15  1 supervised   448 10
15  1 the   361  3
15  1 apprentice.   856 11
15  2 The   346  3
15  2 mother   305  6
15  2 who   265  3
15  2 the   361  3
15  2 gun   497  3
15  2 that   401  4
15  2 the  1049  3
15  2 sister   609  6
15  2 had   337  3
15  2 found   345  5
15  2 in   337  2
15  2 the   369  3
15  2 room   321  4
15  2 greeted   313  7
15  2 the   337  3
15  2 grandmother.   729 12
15 14 The   314  3
15 14 defence   369  7
15 14 who   641  3
15 14 the   441  3
15 14 knife  1033  5
15 14 that   401  4
15 14 the   353  3
15 14 spy   385  3
15 14 had   393  3
15 14 looked_at   329  9
15 14 in   353  2
15 14 the   784  3
15 14 courtroom   425  9
15 14 convinced   328  9
15 14 the   344  3
15 14 judge.   977  6
15 10 The   322  3
15 10 artist   513  6
15 10 who   913  3
15 10 the   361  3
15 10 computer   393  8
15 10 that   745  4
15 10 the   329  3
15 10 guard   361  5
15 10 had   321  3
15 10 shouted_at   545 10
15 10 in   969  2
15 10 the   489  3
15 10 corridor   505  8
15 10 instructed  1215 10
15 10 the   376  3
15 10 newscaster.   737 11
15 16 The   362  3
15 16 painter   409  7
15 16 who   345  3
15 16 the   329  3
15 16 film   369  4
15 16 that   465  4
15 16 the   353  3
15 16 friend   473  6
15 16 had   473  3
15 16 liked   321  5
15 16 at   297  2
15 16 the   265  3
15 16 festival   217  8
15 16 had   449  3
15 16 disturbed  1161  9
15 16 that_day   912  8
15 16 admired   392  7
15 16 the   385  3
15 16 poet.   465  5
15 15 The   242  3
15 15 cousin   241  6
15 15 who   321  3
15 15 the  1809  3
15 15 brother   288  7
15 15 that   329  4
15 15 the   393  3
15 15 peasant   321  7
15 15 had   385  3
15 15 described   425  9
15 15 in   345  2
15 15 great   297  5
15 15 detail   321  6
15 15 had   321  3
15 15 pleased   337  7
15 15 that_morning   352 12
15 15 hated   408  5
15 15 the   337  3
15 15 uncle.   305  6
15 11 The   258  3
15 11 clerk   241  5
15 11 who   353  3
15 11 the   321  3
15 11 bureaucrat   296 10
15 11 that   609  4
15 11 the   305  3
15 11 visitor   337  7
15 11 had   273  3
15 11 forgotten_about   360 15
15 11 at   344  2
15 11 the   345  3
15 11 party   289  5
15 11 had   233  3
15 11 helped   241  6
15 11 that_afternoon   608 14
15 11 annoyed   456  7
15 11 the   305  3
15 11 neighbor.   265  9
15  8 The   258  3
15  8 cleaner   577  7
15  8 who   361  3
15  8 the   353  3
15  8 ball  1225  4
15  8 that   664  4
15  8 the   777  3
15  8 doctor   361  6
15  8 had   384  3
15  8 recognized   313 10
15  8 on   449  2
15  8 the   337  3
15  8 street   297  6
15  8 had   361  3
15  8 hurt   305  4
15  8 last_week   409  9
15  8 surprised   417  9
15  8 the   280  3
15  8 patient.   281  8
15 13 The   274  3
15 13 conductor   537  9
15 13 who   417  3
15 13 the   329  3
15 13 choirmaster   761 11
15 13 that   736  4
15 13 the   465  3
15 13 worker   353  6
15 13 had   353  3
15 13 ignored   353  7
15 13 during   737  6
15 13 the   313  3
15 13 cleanup   385  7
15 13 berated   409  7
15 13 the   593  3
15 13 musician.   657  9
15  6 The   322  3
15  6 saxophonist   537 11
15  6 who   457  3
15  6 the   305  3
15  6 baton   385  5
15  6 that   401  4
15  6 the   361  3
15  6 conductor   457  9
15  6 had   337  3
15  6 brought_along   345 13
15  6 to   401  2
15  6 the   393  3
15  6 rehearsal   561  9
15  6 thanked   361  7
15  6 the   377  3
15  6 violinist.   337 10
15 12 The   250  3
15 12 son   401  3
15 12 who   209  3
15 12 the   233  3
15 12 loudspeaker   209 11
15 12 that   201  4
15 12 the   209  3
15 12 teacher  1385  7
15 12 had   329  3
15 12 seen   257  4
15 12 at   345  2
15 12 the   273  3
15 12 station   233  7
15 12 had   289  3
15 12 disturbed   232  9
15 12 today   265  5
15 12 visited   209  7
15 12 the   289  3
15 12 grandfather.   313 12
15  7 The   234  3
15  7 pharmacist   217 10
15  7 who   217  3
15  7 the   561  3
15  7 optician   289  8
15  7 that  1137  4
15  7 the   329  3
15  7 stranger   304  8
15  7 had   289  3
15  7 seen   249  4
15  7 in   249  2
15  7 the   249  3
15  7 shop   241  4
15  7 had   218  3
15  7 troubled   249  8
15  7 this_afternoon   216 14
15  7 questioned   280 10
15  7 the   321  3
15  7 customer.   305  9
15  3 The   402  3
15  3 worker   345  6
15  3 who   241  3
15  3 the   257  3
15  3 tenant   249  6
15  3 that   297  4
15  3 the   281  3
15  3 foreman   281  7
15  3 had   233  3
15  3 looked_for   280 10
15  3 in   225  2
15  3 the   249  3
15  3 basement   193  8
15  3 had   369  3
15  3 injured   273  7
15  3 this_morning   256 12
15  3 questioned   496 10
15  3 the   297  3
15  3 shepherd.   281  9
15  5 The   202  3
15  5 painter   193  7
15  5 who   233  3
15  5 the   233  3
15  5 musician   241  8
15  5 that   481  4
15  5 the   273  3
15  5 father   273  6
15  5 had   265  3
15  5 missed   249  6
15  5 by   297  2
15  5 sheer   281  5
15  5 accident   321  8
15  5 cooked_for   744 10
15  5 the   329  3
15  5 artist.   353  7
15  4 The   762  3
15  4 trader   705  6
15  4 who   337  3
15  4 the   337  3
15  4 computer   265  8
15  4 that   193  4
15  4 the   241  3
15  4 professor   209  9
15  4 had   257  3
15  4 hired   217  5
15  4 over   241  4
15  4 the   273  3
15  4 internet   217  8
15  4 had   553  3
15  4 confused   257  8
15  4 today   289  5
15  4 annoyed   296  7
15  4 the   313  3
15  4 investor.   305  9
15  9 The   226  3
15  9 dancer   217  6
15  9 who   265  3
15  9 the   257  3
15  9 singer   297  6
15  9 that   225  4
15  9 the   257  3
15  9 bystander   241  9
15  9 had   233  3
15  9 admired   225  7
15  9 at   297  2
15  9 the   233  3
15  9 concert   241  7
15  9 tipped   257  6
15  9 the   361  3
15  9 doorman.   321  8
16 14 The   282  3
16 14 defence   313  7
16 14 who   753  3
16 14 the   353  3
16 14 prosecutor   281 10
16 14 that   833  4
16 14 the   545  3
16 14 spy   393  3
16 14 had   417  3
16 14 looked_at   472  9
16 14 in   505  2
16 14 the   409  3
16 14 courtroom   369  9
16 14 had   457  3
16 14 surprised   361  9
16 14 yesterday   425  9
16 14 convinced  1536  9
16 14 the   672  3
16 14 judge.  4105  6
16  1 The   274  3
16  1 carpenter   281  9
16  1 who   337  3
16  1 the   329  3
16  1 pillar   305  6
16  1 that   321  4
16  1 the   345  3
16  1 peasant   329  7
16  1 had   433  3
16  1 carried   449  7
16  1 to   409  2
16  1 the   433  3
16  1 bus-stop   393  8
16  1 supervised   904 10
16  1 the   720  3
16  1 apprentice.  1001 11
16 11 The   322  3
16 11 clerk   457  5
16 11 who   345  3
16 11 the   353  3
16 11 walking_stick   624 13
16 11 that   456  4
16 11 the   809  3
16 11 visitor  1401  7
16 11 had   553  3
16 11 forgotten_about   912 15
16 11 at   801  2
16 11 the   545  3
16 11 party   441  5
16 11 had   489  3
16 11 helped   345  6
16 11 that_afternoon   344 14
16 11 annoyed  1344  7
16 11 the   528  3
16 11 neighbor.  1737  9
16  6 The   482  3
16  6 saxophonist   929 11
16  6 who   801  3
16  6 the   521  3
16  6 trumpeter   553  9
16  6 that   961  4
16  6 the   465  3
16  6 conductor  1240  9
16  6 had  1320  3
16  6 brought_along   928 13
16  6 to   625  2
16  6 the   785  3
16  6 rehearsal   641  9
16  6 had   745  3
16  6 distracted   889 10
16  6 last_evening   888 12
16  6 thanked  1240  7
16  6 the   592  3
16  6 violinist.  1353 10
16 10 The   418  3
16 10 artist   505  6
16 10 who   505  3
16 10 the   529  3
16 10 sportsman   544  9
16 10 that   457  4
16 10 the   416  3
16 10 guard   465  5
16 10 had   873  3
16 10 shouted_at   577 10
16 10 in   673  2
16 10 the   681  3
16 10 corridor   633  8
16 10 had   649  3
16 10 annoyed   513  7
16 10 all_day   520  7
16 10 instructed   865 10
16 10 the   584  3
16 10 newscaster.  1601 11
16  5 The   394  3
16  5 painter   417  7
16  5 who   376  3
16  5 the   353  3
16  5 hut   641  3
16  5 that   449  4
16  5 the   441  3
16  5 father   497  6
16  5 had   433  3
16  5 missed   385  6
16  5 by   577  2
16  5 sheer   433  5
16  5 accident   465  8
16  5 cooked_for   593 10
16  5 the   449  3
16  5 artist.   769  7
16  9 The   386  3
16  9 dancer   321  6
16  9 who   433  3
16  9 the   345  3
16  9 shoe   433  4
16  9 that   425  4
16  9 the   329  3
16  9 bystander   384  9
16  9 had   529  3
16  9 admired   473  7
16  9 at   425  2
16  9 the   401  3
16  9 concert   361  7
16  9 tipped   473  6
16  9 the   489  3
16  9 doorman.   769  8
16  3 The   490  3
16  3 worker   457  6
16  3 who   385  3
16  3 the   465  3
16  3 bucket   345  6
16  3 that   473  4
16  3 the   401  3
16  3 foreman   713  7
16  3 had   593  3
16  3 looked_for   497 10
16  3 in   345  2
16  3 the   681  3
16  3 basement   385  8
16  3 had   729  3
16  3 injured   409  7
16  3 this_morning   800 12
16  3 questioned   752 10
16  3 the   689  3
16  3 shepherd.   905  9
16 15 The   434  3
16 15 cousin   465  6
16 15 who   393  3
16 15 the   433  3
16 15 diamond   441  7
16 15 that   433  4
16 15 the   417  3
16 15 peasant   353  7
16 15 had   489  3
16 15 described   521  9
16 15 in   537  2
16 15 great   433  5
16 15 detail   369  6
16 15 had   345  3
16 15 pleased   545  7
16 15 that_morning   352 12
16 15 hated  2088  5
16 15 the   488  3
16 15 uncle.  1097  6
16  8 The   466  3
16  8 cleaner   417  7
16  8 who   289  3
