sub,itemType,item,cond,pos,posW,ansKey,rt,isCorrect,relabelpos,CL ,CUE
20,e5,7,b,0,那位,-,319,1,0,CL,noCUE
56,e5,7,b,0,那位,-,322,1,0,CL,noCUE
16,e5,7,b,0,那位,-,336,1,0,CL,noCUE
8,e5,7,b,0,那位,-,340,1,0,CL,noCUE
12,e5,7,b,0,那位,-,395,1,0,CL,noCUE
24,e5,7,b,0,那位,-,455,1,0,CL,noCUE
44,e5,7,b,0,那位,-,462,2,0,CL,noCUE
28,e5,7,b,0,那位,-,550,1,0,CL,noCUE
36,e5,7,b,0,那位,-,556,1,0,CL,noCUE
52,e5,7,b,0,那位,-,725,1,0,CL,noCUE
32,e5,7,b,0,那位,-,1051,1,0,CL,noCUE
60,e5,7,b,0,那位,-,1219,1,0,CL,noCUE
27,e5,8,b,0,那名,-,313,1,0,CL,noCUE
15,e5,8,b,0,那名,-,341,1,0,CL,noCUE
43,e5,8,b,0,那名,-,343,1,0,CL,noCUE
23,e5,8,b,0,那名,-,355,1,0,CL,noCUE
3,e5,8,b,0,那名,-,367,1,0,CL,noCUE
35,e5,8,b,0,那名,-,391,1,0,CL,noCUE
55,e5,8,b,0,那名,-,396,1,0,CL,noCUE
19,e5,8,b,0,那名,-,399,1,0,CL,noCUE
47,e5,8,b,0,那名,-,524,1,0,CL,noCUE
39,e5,8,b,0,那名,-,566,1,0,CL,noCUE
7,e5,8,b,0,那名,-,604,1,0,CL,noCUE
51,e5,8,b,0,那名,-,611,1,0,CL,noCUE
59,e5,8,b,0,那名,-,643,1,0,CL,noCUE
31,e5,8,b,0,那名,-,2537,1,0,CL,noCUE
30,e5,9,b,0,那位,-,226,1,0,CL,noCUE
26,e5,9,b,0,那位,-,233,1,0,CL,noCUE
22,e5,9,b,0,那位,-,307,1,0,CL,noCUE
58,e5,9,b,0,那位,-,312,1,0,CL,noCUE
42,e5,9,b,0,那位,-,344,2,0,CL,noCUE
2,e5,9,b,0,那位,-,352,1,0,CL,noCUE
38,e5,9,b,0,那位,-,414,1,0,CL,noCUE
14,e5,9,b,0,那位,-,440,1,0,CL,noCUE
10,e5,9,b,0,那位,-,471,1,0,CL,noCUE
6,e5,9,b,0,那位,-,475,1,0,CL,noCUE
18,e5,9,b,0,那位,-,504,1,0,CL,noCUE
50,e5,9,b,0,那位,-,538,1,0,CL,noCUE
54,e5,9,b,0,那位,-,587,1,0,CL,noCUE
34,e5,9,b,0,那位,-,913,1,0,CL,noCUE
46,e5,9,b,0,那位,-,1558,1,0,CL,noCUE
29,e5,10,b,0,那名,-,258,2,0,CL,noCUE
13,e5,10,b,0,那名,-,293,1,0,CL,noCUE
41,e5,10,b,0,那名,-,300,1,0,CL,noCUE
5,e5,10,b,0,那名,-,316,1,0,CL,noCUE
49,e5,10,b,0,那名,-,347,1,0,CL,noCUE
21,e5,10,b,0,那名,-,356,1,0,CL,noCUE
53,e5,10,b,0,那名,-,360,1,0,CL,noCUE
45,e5,10,b,0,那名,-,373,1,0,CL,noCUE
33,e5,10,b,0,那名,-,394,1,0,CL,noCUE
25,e5,10,b,0,那名,-,459,1,0,CL,noCUE
57,e5,10,b,0,那名,-,494,1,0,CL,noCUE
37,e5,10,b,0,那名,-,505,1,0,CL,noCUE
17,e5,10,b,0,那名,-,508,1,0,CL,noCUE
9,e5,10,b,0,那名,-,518,1,0,CL,noCUE
40,e5,11,b,0,那位,-,185,2,0,CL,noCUE
16,e5,11,b,0,那位,-,227,1,0,CL,noCUE
56,e5,11,b,0,那位,-,269,2,0,CL,noCUE
48,e5,11,b,0,那位,-,272,2,0,CL,noCUE
12,e5,11,b,0,那位,-,297,1,0,CL,noCUE
20,e5,11,b,0,那位,-,332,1,0,CL,noCUE
60,e5,11,b,0,那位,-,370,1,0,CL,noCUE
8,e5,11,b,0,那位,-,404,2,0,CL,noCUE
32,e5,11,b,0,那位,-,423,2,0,CL,noCUE
4,e5,11,b,0,那位,-,425,2,0,CL,noCUE
52,e5,11,b,0,那位,-,428,1,0,CL,noCUE
28,e5,11,b,0,那位,-,432,1,0,CL,noCUE
24,e5,11,b,0,那位,-,516,1,0,CL,noCUE
44,e5,11,b,0,那位,-,611,2,0,CL,noCUE
36,e5,11,b,0,那位,-,615,2,0,CL,noCUE
19,e5,12,b,0,那名,-,239,1,0,CL,noCUE
59,e5,12,b,0,那名,-,264,1,0,CL,noCUE
55,e5,12,b,0,那名,-,323,1,0,CL,noCUE
15,e5,12,b,0,那名,-,332,1,0,CL,noCUE
47,e5,12,b,0,那名,-,374,1,0,CL,noCUE
35,e5,12,b,0,那名,-,388,1,0,CL,noCUE
23,e5,12,b,0,那名,-,410,1,0,CL,noCUE
39,e5,12,b,0,那名,-,416,1,0,CL,noCUE
7,e5,12,b,0,那名,-,438,1,0,CL,noCUE
43,e5,12,b,0,那名,-,450,1,0,CL,noCUE
51,e5,12,b,0,那名,-,454,1,0,CL,noCUE
3,e5,12,b,0,那名,-,466,1,0,CL,noCUE
27,e5,12,b,0,那名,-,633,1,0,CL,noCUE
31,e5,12,b,0,那名,-,785,1,0,CL,noCUE
18,e5,13,b,0,那位,-,259,1,0,CL,noCUE
30,e5,13,b,0,那位,-,280,1,0,CL,noCUE
22,e5,13,b,0,那位,-,310,1,0,CL,noCUE
42,e5,13,b,0,那位,-,350,1,0,CL,noCUE
14,e5,13,b,0,那位,-,356,1,0,CL,noCUE
58,e5,13,b,0,那位,-,369,1,0,CL,noCUE
50,e5,13,b,0,那位,-,392,1,0,CL,noCUE
54,e5,13,b,0,那位,-,395,1,0,CL,noCUE
34,e5,13,b,0,那位,-,416,1,0,CL,noCUE
38,e5,13,b,0,那位,-,431,1,0,CL,noCUE
26,e5,13,b,0,那位,-,513,1,0,CL,noCUE
46,e5,13,b,0,那位,-,568,1,0,CL,noCUE
6,e5,13,b,0,那位,-,594,1,0,CL,noCUE
2,e5,13,b,0,那位,-,685,1,0,CL,noCUE
10,e5,13,b,0,那位,-,1489,1,0,CL,noCUE
29,e5,14,b,0,那名,-,210,1,0,CL,noCUE
41,e5,14,b,0,那名,-,216,1,0,CL,noCUE
53,e5,14,b,0,那名,-,219,1,0,CL,noCUE
13,e5,14,b,0,那名,-,275,1,0,CL,noCUE
45,e5,14,b,0,那名,-,294,1,0,CL,noCUE
33,e5,14,b,0,那名,-,308,1,0,CL,noCUE
37,e5,14,b,0,那名,-,367,1,0,CL,noCUE
21,e5,14,b,0,那名,-,427,1,0,CL,noCUE
57,e5,14,b,0,那名,-,444,1,0,CL,noCUE
49,e5,14,b,0,那名,-,464,1,0,CL,noCUE
5,e5,14,b,0,那名,-,469,1,0,CL,noCUE
25,e5,14,b,0,那名,-,534,1,0,CL,noCUE
9,e5,14,b,0,那名,-,547,1,0,CL,noCUE
17,e5,14,b,0,那名,-,623,1,0,CL,noCUE
40,e5,15,b,0,那名,-,215,1,0,CL,noCUE
16,e5,15,b,0,那名,-,260,1,0,CL,noCUE
8,e5,15,b,0,那名,-,306,1,0,CL,noCUE
56,e5,15,b,0,那名,-,307,1,0,CL,noCUE
4,e5,15,b,0,那名,-,338,1,0,CL,noCUE
48,e5,15,b,0,那名,-,339,1,0,CL,noCUE
12,e5,15,b,0,那名,-,340,1,0,CL,noCUE
36,e5,15,b,0,那名,-,423,2,0,CL,noCUE
24,e5,15,b,0,那名,-,506,1,0,CL,noCUE
32,e5,15,b,0,那名,-,559,1,0,CL,noCUE
44,e5,15,b,0,那名,-,565,1,0,CL,noCUE
20,e5,15,b,0,那名,-,722,1,0,CL,noCUE
28,e5,15,b,0,那名,-,829,1,0,CL,noCUE
60,e5,15,b,0,那名,-,873,1,0,CL,noCUE
52,e5,15,b,0,那名,-,1010,1,0,CL,noCUE
43,e5,16,b,0,那位,-,219,2,0,CL,noCUE
19,e5,16,b,0,那位,-,257,1,0,CL,noCUE
15,e5,16,b,0,那位,-,350,1,0,CL,noCUE
35,e5,16,b,0,那位,-,363,1,0,CL,noCUE
55,e5,16,b,0,那位,-,366,1,0,CL,noCUE
27,e5,16,b,0,那位,-,422,1,0,CL,noCUE
3,e5,16,b,0,那位,-,426,1,0,CL,noCUE
47,e5,16,b,0,那位,-,439,1,0,CL,noCUE
39,e5,16,b,0,那位,-,495,1,0,CL,noCUE
59,e5,16,b,0,那位,-,509,1,0,CL,noCUE
23,e5,16,b,0,那位,-,534,1,0,CL,noCUE
7,e5,16,b,0,那位,-,613,1,0,CL,noCUE
31,e5,16,b,0,那位,-,922,1,0,CL,noCUE
51,e5,16,b,0,那位,-,1924,1,0,CL,noCUE
30,e5,17,b,0,那位,-,207,1,0,CL,noCUE
2,e5,17,b,0,那位,-,283,1,0,CL,noCUE
54,e5,17,b,0,那位,-,303,1,0,CL,noCUE
18,e5,17,b,0,那位,-,306,1,0,CL,noCUE
22,e5,17,b,0,那位,-,309,1,0,CL,noCUE
14,e5,17,b,0,那位,-,327,1,0,CL,noCUE
6,e5,17,b,0,那位,-,343,1,0,CL,noCUE
38,e5,17,b,0,那位,-,427,1,0,CL,noCUE
10,e5,17,b,0,那位,-,449,1,0,CL,noCUE
58,e5,17,b,0,那位,-,527,1,0,CL,noCUE
26,e5,17,b,0,那位,-,528,1,0,CL,noCUE
50,e5,17,b,0,那位,-,572,1,0,CL,noCUE
42,e5,17,b,0,那位,-,591,1,0,CL,noCUE
34,e5,17,b,0,那位,-,691,1,0,CL,noCUE
46,e5,17,b,0,那位,-,762,1,0,CL,noCUE
29,e5,18,b,0,那位,-,207,1,0,CL,noCUE
53,e5,18,b,0,那位,-,309,1,0,CL,noCUE
49,e5,18,b,0,那位,-,350,1,0,CL,noCUE
41,e5,18,b,0,那位,-,377,1,0,CL,noCUE
5,e5,18,b,0,那位,-,378,1,0,CL,noCUE
45,e5,18,b,0,那位,-,423,1,0,CL,noCUE
21,e5,18,b,0,那位,-,429,1,0,CL,noCUE
25,e5,18,b,0,那位,-,500,1,0,CL,noCUE
9,e5,18,b,0,那位,-,518,1,0,CL,noCUE
17,e5,18,b,0,那位,-,528,1,0,CL,noCUE
13,e5,18,b,0,那位,-,639,2,0,CL,noCUE
33,e5,18,b,0,那位,-,641,1,0,CL,noCUE
37,e5,18,b,0,那位,-,689,1,0,CL,noCUE
57,e5,18,b,0,那位,-,743,1,0,CL,noCUE
40,e5,19,b,0,那名,-,203,1,0,CL,noCUE
16,e5,19,b,0,那名,-,272,1,0,CL,noCUE
60,e5,19,b,0,那名,-,313,2,0,CL,noCUE
48,e5,19,b,0,那名,-,364,1,0,CL,noCUE
56,e5,19,b,0,那名,-,378,1,0,CL,noCUE
36,e5,19,b,0,那名,-,379,1,0,CL,noCUE
4,e5,19,b,0,那名,-,381,1,0,CL,noCUE
52,e5,19,b,0,那名,-,405,1,0,CL,noCUE
28,e5,19,b,0,那名,-,412,1,0,CL,noCUE
20,e5,19,b,0,那名,-,451,1,0,CL,noCUE
12,e5,19,b,0,那名,-,465,1,0,CL,noCUE
44,e5,19,b,0,那名,-,569,1,0,CL,noCUE
24,e5,19,b,0,那名,-,627,1,0,CL,noCUE
32,e5,19,b,0,那名,-,673,1,0,CL,noCUE
8,e5,19,b,0,那名,-,704,1,0,CL,noCUE
43,e5,20,b,0,那名,-,220,1,0,CL,noCUE
59,e5,20,b,0,那名,-,242,1,0,CL,noCUE
19,e5,20,b,0,那名,-,265,1,0,CL,noCUE
51,e5,20,b,0,那名,-,331,1,0,CL,noCUE
15,e5,20,b,0,那名,-,377,1,0,CL,noCUE
27,e5,20,b,0,那名,-,389,1,0,CL,noCUE
35,e5,20,b,0,那名,-,407,1,0,CL,noCUE
47,e5,20,b,0,那名,-,425,2,0,CL,noCUE
55,e5,20,b,0,那名,-,431,2,0,CL,noCUE
23,e5,20,b,0,那名,-,439,1,0,CL,noCUE
3,e5,20,b,0,那名,-,511,1,0,CL,noCUE
7,e5,20,b,0,那名,-,631,1,0,CL,noCUE
39,e5,20,b,0,那名,-,699,1,0,CL,noCUE
31,e5,20,b,0,那名,-,912,1,0,CL,noCUE
2,e5,21,b,0,那位,-,295,1,0,CL,noCUE
54,e5,21,b,0,那位,-,313,1,0,CL,noCUE
14,e5,21,b,0,那位,-,333,1,0,CL,noCUE
38,e5,21,b,0,那位,-,348,1,0,CL,noCUE
18,e5,21,b,0,那位,-,361,1,0,CL,noCUE
30,e5,21,b,0,那位,-,393,1,0,CL,noCUE
26,e5,21,b,0,那位,-,404,1,0,CL,noCUE
34,e5,21,b,0,那位,-,407,1,0,CL,noCUE
42,e5,21,b,0,那位,-,417,1,0,CL,noCUE
58,e5,21,b,0,那位,-,508,1,0,CL,noCUE
50,e5,21,b,0,那位,-,512,1,0,CL,noCUE
22,e5,21,b,0,那位,-,616,1,0,CL,noCUE
46,e5,21,b,0,那位,-,675,2,0,CL,noCUE
10,e5,21,b,0,那位,-,843,1,0,CL,noCUE
6,e5,21,b,0,那位,-,1481,1,0,CL,noCUE
29,e5,22,b,0,那位,-,211,1,0,CL,noCUE
13,e5,22,b,0,那位,-,260,1,0,CL,noCUE
45,e5,22,b,0,那位,-,299,1,0,CL,noCUE
41,e5,22,b,0,那位,-,325,1,0,CL,noCUE
49,e5,22,b,0,那位,-,332,1,0,CL,noCUE
53,e5,22,b,0,那位,-,347,1,0,CL,noCUE
21,e5,22,b,0,那位,-,391,1,0,CL,noCUE
5,e5,22,b,0,那位,-,396,1,0,CL,noCUE
25,e5,22,b,0,那位,-,427,1,0,CL,noCUE
37,e5,22,b,0,那位,-,430,1,0,CL,noCUE
17,e5,22,b,0,那位,-,465,1,0,CL,noCUE
57,e5,22,b,0,那位,-,483,1,0,CL,noCUE
9,e5,22,b,0,那位,-,526,1,0,CL,noCUE
33,e5,22,b,0,那位,-,551,1,0,CL,noCUE
40,e5,23,b,0,那名,-,198,1,0,CL,noCUE
56,e5,23,b,0,那名,-,284,1,0,CL,noCUE
4,e5,23,b,0,那名,-,292,1,0,CL,noCUE
16,e5,23,b,0,那名,-,303,1,0,CL,noCUE
20,e5,23,b,0,那名,-,318,1,0,CL,noCUE
48,e5,23,b,0,那名,-,325,1,0,CL,noCUE
60,e5,23,b,0,那名,-,368,2,0,CL,noCUE
8,e5,23,b,0,那名,-,375,2,0,CL,noCUE
32,e5,23,b,0,那名,-,375,1,0,CL,noCUE
52,e5,23,b,0,那名,-,428,1,0,CL,noCUE
12,e5,23,b,0,那名,-,578,1,0,CL,noCUE
36,e5,23,b,0,那名,-,918,1,0,CL,noCUE
44,e5,23,b,0,那名,-,1082,1,0,CL,noCUE
28,e5,23,b,0,那名,-,1106,1,0,CL,noCUE
24,e5,23,b,0,那名,-,1136,1,0,CL,noCUE
59,e5,24,b,0,那名,-,260,1,0,CL,noCUE
19,e5,24,b,0,那名,-,290,1,0,CL,noCUE
55,e5,24,b,0,那名,-,307,1,0,CL,noCUE
15,e5,24,b,0,那名,-,316,1,0,CL,noCUE
39,e5,24,b,0,那名,-,347,1,0,CL,noCUE
23,e5,24,b,0,那名,-,349,1,0,CL,noCUE
35,e5,24,b,0,那名,-,398,1,0,CL,noCUE
51,e5,24,b,0,那名,-,416,1,0,CL,noCUE
47,e5,24,b,0,那名,-,429,1,0,CL,noCUE
7,e5,24,b,0,那名,-,481,1,0,CL,noCUE
43,e5,24,b,0,那名,-,517,1,0,CL,noCUE
27,e5,24,b,0,那名,-,551,1,0,CL,noCUE
31,e5,24,b,0,那名,-,594,1,0,CL,noCUE
3,e5,24,b,0,那名,-,777,1,0,CL,noCUE
43,e5,1,c,0,被,-,209,1,1,noCL,CUE
59,e5,1,c,0,被,-,256,1,1,noCL,CUE
19,e5,1,c,0,被,-,263,1,1,noCL,CUE
15,e5,1,c,0,被,-,370,1,1,noCL,CUE
3,e5,1,c,0,被,-,396,1,1,noCL,CUE
35,e5,1,c,0,被,-,396,1,1,noCL,CUE
7,e5,1,c,0,被,-,422,1,1,noCL,CUE
23,e5,1,c,0,被,-,423,1,1,noCL,CUE
27,e5,1,c,0,被,-,429,1,1,noCL,CUE
39,e5,1,c,0,被,-,439,1,1,noCL,CUE
55,e5,1,c,0,被,-,442,1,1,noCL,CUE
51,e5,1,c,0,被,-,443,1,1,noCL,CUE
47,e5,1,c,0,被,-,532,1,1,noCL,CUE
31,e5,1,c,0,被,-,555,1,1,noCL,CUE
18,e5,2,c,0,被,-,289,1,1,noCL,CUE
22,e5,2,c,0,被,-,295,1,1,noCL,CUE
2,e5,2,c,0,被,-,326,2,1,noCL,CUE
30,e5,2,c,0,被,-,336,1,1,noCL,CUE
54,e5,2,c,0,被,-,341,1,1,noCL,CUE
26,e5,2,c,0,被,-,343,1,1,noCL,CUE
46,e5,2,c,0,被,-,356,1,1,noCL,CUE
42,e5,2,c,0,被,-,362,2,1,noCL,CUE
14,e5,2,c,0,被,-,403,1,1,noCL,CUE
50,e5,2,c,0,被,-,410,1,1,noCL,CUE
58,e5,2,c,0,被,-,448,1,1,noCL,CUE
6,e5,2,c,0,被,-,492,1,1,noCL,CUE
10,e5,2,c,0,被,-,504,1,1,noCL,CUE
38,e5,2,c,0,被,-,542,1,1,noCL,CUE
34,e5,2,c,0,被,-,1202,2,1,noCL,CUE
45,e5,3,c,0,被,-,232,1,1,noCL,CUE
29,e5,3,c,0,被,-,269,1,1,noCL,CUE
41,e5,3,c,0,被,-,301,1,1,noCL,CUE
13,e5,3,c,0,被,-,309,1,1,noCL,CUE
25,e5,3,c,0,被,-,326,1,1,noCL,CUE
21,e5,3,c,0,被,-,340,1,1,noCL,CUE
49,e5,3,c,0,被,-,352,1,1,noCL,CUE
33,e5,3,c,0,被,-,406,1,1,noCL,CUE
37,e5,3,c,0,被,-,477,1,1,noCL,CUE
53,e5,3,c,0,被,-,493,1,1,noCL,CUE
5,e5,3,c,0,被,-,517,1,1,noCL,CUE
57,e5,3,c,0,被,-,619,1,1,noCL,CUE
17,e5,3,c,0,被,-,659,1,1,noCL,CUE
9,e5,3,c,0,被,-,972,1,1,noCL,CUE
40,e5,4,c,0,被,-,190,1,1,noCL,CUE
56,e5,4,c,0,被,-,258,1,1,noCL,CUE
16,e5,4,c,0,被,-,266,1,1,noCL,CUE
20,e5,4,c,0,被,-,272,1,1,noCL,CUE
4,e5,4,c,0,被,-,287,1,1,noCL,CUE
28,e5,4,c,0,被,-,358,1,1,noCL,CUE
8,e5,4,c,0,被,-,367,1,1,noCL,CUE
24,e5,4,c,0,被,-,369,1,1,noCL,CUE
60,e5,4,c,0,被,-,403,2,1,noCL,CUE
48,e5,4,c,0,被,-,421,1,1,noCL,CUE
52,e5,4,c,0,被,-,458,1,1,noCL,CUE
12,e5,4,c,0,被,-,470,1,1,noCL,CUE
44,e5,4,c,0,被,-,536,1,1,noCL,CUE
36,e5,4,c,0,被,-,567,1,1,noCL,CUE
32,e5,4,c,0,被,-,600,1,1,noCL,CUE
35,e5,5,c,0,被,-,248,1,1,noCL,CUE
55,e5,5,c,0,被,-,295,1,1,noCL,CUE
23,e5,5,c,0,被,-,307,1,1,noCL,CUE
47,e5,5,c,0,被,-,321,1,1,noCL,CUE
15,e5,5,c,0,被,-,337,1,1,noCL,CUE
51,e5,5,c,0,被,-,359,1,1,noCL,CUE
43,e5,5,c,0,被,-,363,1,1,noCL,CUE
27,e5,5,c,0,被,-,400,1,1,noCL,CUE
3,e5,5,c,0,被,-,405,1,1,noCL,CUE
39,e5,5,c,0,被,-,434,1,1,noCL,CUE
19,e5,5,c,0,被,-,443,1,1,noCL,CUE
7,e5,5,c,0,被,-,489,1,1,noCL,CUE
59,e5,5,c,0,被,-,651,1,1,noCL,CUE
31,e5,5,c,0,被,-,833,1,1,noCL,CUE
22,e5,6,c,0,被,-,286,1,1,noCL,CUE
18,e5,6,c,0,被,-,293,1,1,noCL,CUE
14,e5,6,c,0,被,-,309,1,1,noCL,CUE
2,e5,6,c,0,被,-,324,1,1,noCL,CUE
54,e5,6,c,0,被,-,339,1,1,noCL,CUE
30,e5,6,c,0,被,-,364,1,1,noCL,CUE
34,e5,6,c,0,被,-,372,2,1,noCL,CUE
6,e5,6,c,0,被,-,381,1,1,noCL,CUE
46,e5,6,c,0,被,-,396,1,1,noCL,CUE
38,e5,6,c,0,被,-,399,1,1,noCL,CUE
42,e5,6,c,0,被,-,399,1,1,noCL,CUE
58,e5,6,c,0,被,-,401,1,1,noCL,CUE
50,e5,6,c,0,被,-,436,1,1,noCL,CUE
26,e5,6,c,0,被,-,581,1,1,noCL,CUE
10,e5,6,c,0,被,-,612,1,1,noCL,CUE
29,e5,7,c,0,被,-,259,1,1,noCL,CUE
5,e5,7,c,0,被,-,327,1,1,noCL,CUE
53,e5,7,c,0,被,-,328,1,1,noCL,CUE
41,e5,7,c,0,被,-,332,1,1,noCL,CUE
49,e5,7,c,0,被,-,355,1,1,noCL,CUE
57,e5,7,c,0,被,-,385,1,1,noCL,CUE
45,e5,7,c,0,被,-,394,1,1,noCL,CUE
25,e5,7,c,0,被,-,409,1,1,noCL,CUE
13,e5,7,c,0,被,-,419,1,1,noCL,CUE
21,e5,7,c,0,被,-,421,1,1,noCL,CUE
9,e5,7,c,0,被,-,522,1,1,noCL,CUE
37,e5,7,c,0,被,-,584,1,1,noCL,CUE
17,e5,7,c,0,被,-,652,1,1,noCL,CUE
33,e5,7,c,0,被,-,738,1,1,noCL,CUE
40,e5,8,c,0,被,-,197,1,1,noCL,CUE
28,e5,8,c,0,被,-,250,1,1,noCL,CUE
20,e5,8,c,0,被,-,271,1,1,noCL,CUE
48,e5,8,c,0,被,-,285,1,1,noCL,CUE
4,e5,8,c,0,被,-,337,1,1,noCL,CUE
12,e5,8,c,0,被,-,340,1,1,noCL,CUE
8,e5,8,c,0,被,-,375,1,1,noCL,CUE
60,e5,8,c,0,被,-,381,2,1,noCL,CUE
16,e5,8,c,0,被,-,392,1,1,noCL,CUE
56,e5,8,c,0,被,-,413,1,1,noCL,CUE
52,e5,8,c,0,被,-,421,1,1,noCL,CUE
36,e5,8,c,0,被,-,505,1,1,noCL,CUE
24,e5,8,c,0,被,-,692,1,1,noCL,CUE
32,e5,8,c,0,被,-,858,1,1,noCL,CUE
44,e5,8,c,0,被,-,1104,1,1,noCL,CUE
43,e5,9,c,0,被,-,230,1,1,noCL,CUE
19,e5,9,c,0,被,-,254,1,1,noCL,CUE
15,e5,9,c,0,被,-,321,1,1,noCL,CUE
55,e5,9,c,0,被,-,355,1,1,noCL,CUE
27,e5,9,c,0,被,-,369,1,1,noCL,CUE
35,e5,9,c,0,被,-,372,1,1,noCL,CUE
23,e5,9,c,0,被,-,391,1,1,noCL,CUE
3,e5,9,c,0,被,-,443,1,1,noCL,CUE
39,e5,9,c,0,被,-,443,1,1,noCL,CUE
47,e5,9,c,0,被,-,458,1,1,noCL,CUE
51,e5,9,c,0,被,-,493,1,1,noCL,CUE
7,e5,9,c,0,被,-,507,1,1,noCL,CUE
59,e5,9,c,0,被,-,639,1,1,noCL,CUE
31,e5,9,c,0,被,-,1636,1,1,noCL,CUE
18,e5,10,c,0,被,-,272,1,1,noCL,CUE
2,e5,10,c,0,被,-,289,1,1,noCL,CUE
14,e5,10,c,0,被,-,292,1,1,noCL,CUE
58,e5,10,c,0,被,-,296,1,1,noCL,CUE
26,e5,10,c,0,被,-,341,1,1,noCL,CUE
30,e5,10,c,0,被,-,354,1,1,noCL,CUE
54,e5,10,c,0,被,-,366,1,1,noCL,CUE
38,e5,10,c,0,被,-,386,1,1,noCL,CUE
22,e5,10,c,0,被,-,394,1,1,noCL,CUE
6,e5,10,c,0,被,-,403,1,1,noCL,CUE
50,e5,10,c,0,被,-,429,1,1,noCL,CUE
34,e5,10,c,0,被,-,462,1,1,noCL,CUE
46,e5,10,c,0,被,-,466,1,1,noCL,CUE
42,e5,10,c,0,被,-,468,1,1,noCL,CUE
10,e5,10,c,0,被,-,908,1,1,noCL,CUE
29,e5,11,c,0,被,-,229,1,1,noCL,CUE
49,e5,11,c,0,被,-,251,2,1,noCL,CUE
5,e5,11,c,0,被,-,287,1,1,noCL,CUE
45,e5,11,c,0,被,-,321,2,1,noCL,CUE
41,e5,11,c,0,被,-,367,2,1,noCL,CUE
25,e5,11,c,0,被,-,378,1,1,noCL,CUE
57,e5,11,c,0,被,-,402,2,1,noCL,CUE
21,e5,11,c,0,被,-,424,2,1,noCL,CUE
53,e5,11,c,0,被,-,434,2,1,noCL,CUE
37,e5,11,c,0,被,-,439,1,1,noCL,CUE
9,e5,11,c,0,被,-,447,2,1,noCL,CUE
17,e5,11,c,0,被,-,478,2,1,noCL,CUE
13,e5,11,c,0,被,-,479,2,1,noCL,CUE
33,e5,11,c,0,被,-,1144,2,1,noCL,CUE
40,e5,12,c,0,被,-,208,1,1,noCL,CUE
16,e5,12,c,0,被,-,268,1,1,noCL,CUE
48,e5,12,c,0,被,-,315,1,1,noCL,CUE
20,e5,12,c,0,被,-,318,1,1,noCL,CUE
56,e5,12,c,0,被,-,343,1,1,noCL,CUE
8,e5,12,c,0,被,-,358,1,1,noCL,CUE
4,e5,12,c,0,被,-,373,1,1,noCL,CUE
60,e5,12,c,0,被,-,438,2,1,noCL,CUE
12,e5,12,c,0,被,-,449,1,1,noCL,CUE
52,e5,12,c,0,被,-,474,1,1,noCL,CUE
44,e5,12,c,0,被,-,548,1,1,noCL,CUE
36,e5,12,c,0,被,-,559,1,1,noCL,CUE
32,e5,12,c,0,被,-,719,1,1,noCL,CUE
28,e5,12,c,0,被,-,803,1,1,noCL,CUE
24,e5,12,c,0,被,-,1313,1,1,noCL,CUE
59,e5,13,c,0,被,-,204,1,1,noCL,CUE
19,e5,13,c,0,被,-,264,1,1,noCL,CUE
55,e5,13,c,0,被,-,310,1,1,noCL,CUE
43,e5,13,c,0,被,-,316,1,1,noCL,CUE
51,e5,13,c,0,被,-,331,1,1,noCL,CUE
23,e5,13,c,0,被,-,339,1,1,noCL,CUE
15,e5,13,c,0,被,-,362,1,1,noCL,CUE
35,e5,13,c,0,被,-,395,1,1,noCL,CUE
7,e5,13,c,0,被,-,435,1,1,noCL,CUE
3,e5,13,c,0,被,-,457,1,1,noCL,CUE
27,e5,13,c,0,被,-,492,1,1,noCL,CUE
39,e5,13,c,0,被,-,528,1,1,noCL,CUE
31,e5,13,c,0,被,-,643,1,1,noCL,CUE
47,e5,13,c,0,被,-,710,1,1,noCL,CUE
30,e5,14,c,0,被,-,235,1,1,noCL,CUE
2,e5,14,c,0,被,-,275,1,1,noCL,CUE
18,e5,14,c,0,被,-,303,1,1,noCL,CUE
54,e5,14,c,0,被,-,310,1,1,noCL,CUE
6,e5,14,c,0,被,-,358,1,1,noCL,CUE
22,e5,14,c,0,被,-,372,1,1,noCL,CUE
34,e5,14,c,0,被,-,385,1,1,noCL,CUE
58,e5,14,c,0,被,-,397,1,1,noCL,CUE
38,e5,14,c,0,被,-,411,1,1,noCL,CUE
46,e5,14,c,0,被,-,411,1,1,noCL,CUE
42,e5,14,c,0,被,-,420,1,1,noCL,CUE
26,e5,14,c,0,被,-,422,2,1,noCL,CUE
14,e5,14,c,0,被,-,451,1,1,noCL,CUE
10,e5,14,c,0,被,-,474,1,1,noCL,CUE
50,e5,14,c,0,被,-,517,1,1,noCL,CUE
29,e5,15,c,0,被,-,255,1,1,noCL,CUE
41,e5,15,c,0,被,-,276,1,1,noCL,CUE
13,e5,15,c,0,被,-,318,1,1,noCL,CUE
45,e5,15,c,0,被,-,319,1,1,noCL,CUE
5,e5,15,c,0,被,-,333,1,1,noCL,CUE
49,e5,15,c,0,被,-,337,1,1,noCL,CUE
25,e5,15,c,0,被,-,387,1,1,noCL,CUE
21,e5,15,c,0,被,-,394,1,1,noCL,CUE
37,e5,15,c,0,被,-,395,1,1,noCL,CUE
53,e5,15,c,0,被,-,397,1,1,noCL,CUE
